,property_config,city,bin,bedroom_1,bedroom_2,bedroom_3,wall_a,wall_b,wall_c
240,3 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
241,3 BHK,Chennai,2,3.2,6.2,6.1,7.619999999999999,6.0200000000000005,9.170891089108911
242,3 BHK,Chennai,3,6.714285714285714,10.044444444444444,9.70111111111111,11.407142857142858,10.50090909090909,5.1
243,3 BHK,Chennai,4,7.6499999999999995,8.1925,7.87,10.643571428571429,10.331538461538461,9.149999999999999
244,3 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
245,3 BHK,Chennai,2,3.2,6.2,6.1,7.619999999999999,6.0200000000000005,9.170891089108911
246,3 BHK,Chennai,3,6.714285714285714,10.044444444444444,9.70111111111111,11.407142857142858,10.50090909090909,5.1
247,3 BHK,Chennai,4,7.6499999999999995,8.1925,7.87,10.643571428571429,10.331538461538461,9.149999999999999
248,3 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
249,3 BHK,Chennai,2,3.2,6.2,6.1,7.619999999999999,6.0200000000000005,9.170891089108911
250,3 BHK,Chennai,3,6.714285714285714,10.044444444444444,9.70111111111111,11.407142857142858,10.50090909090909,5.1
251,3 BHK,Chennai,4,7.6499999999999995,8.1925,7.87,10.643571428571429,10.331538461538461,9.149999999999999
252,3 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
253,3 BHK,Chennai,2,3.2,6.2,6.1,7.619999999999999,6.0200000000000005,9.170891089108911
254,3 BHK,Chennai,3,6.714285714285714,10.044444444444444,9.70111111111111,11.407142857142858,10.50090909090909,5.1
255,3 BHK,Chennai,4,7.6499999999999995,8.1925,7.87,10.643571428571429,10.331538461538461,9.149999999999999
256,3 BHK,Hyderabad,1,0.0,8.111115044247788,8.138206278026907,5.6,3.5,9.170891089108911
257,3 BHK,Hyderabad,2,6.75,7.0,6.0,8.6,8.9,9.170891089108911
258,3 BHK,Hyderabad,3,8.071428571428571,8.393333333333333,9.045555555555557,9.19357142857143,8.533333333333333,14.5
259,3 BHK,Hyderabad,4,9.047796610169492,9.119183673469387,9.27390243902439,9.581525423728815,9.622909090909094,10.019090909090908
260,3 BHK,Hyderabad,1,0.0,8.111115044247788,8.138206278026907,5.6,3.5,9.170891089108911
261,3 BHK,Hyderabad,2,6.75,7.0,6.0,8.6,8.9,9.170891089108911
262,3 BHK,Hyderabad,3,8.071428571428571,8.393333333333333,9.045555555555557,9.19357142857143,8.533333333333333,14.5
263,3 BHK,Hyderabad,4,9.047796610169492,9.119183673469387,9.27390243902439,9.581525423728815,9.622909090909094,10.019090909090908
264,3 BHK,Hyderabad,1,0.0,8.111115044247788,8.138206278026907,5.6,3.5,9.170891089108911
265,3 BHK,Hyderabad,2,6.75,7.0,6.0,8.6,8.9,9.170891089108911
266,3 BHK,Hyderabad,3,8.071428571428571,8.393333333333333,9.045555555555557,9.19357142857143,8.533333333333333,14.5
267,3 BHK,Hyderabad,4,9.047796610169492,9.119183673469387,9.27390243902439,9.581525423728815,9.622909090909094,10.019090909090908
268,3 BHK,Hyderabad,1,0.0,8.111115044247788,8.138206278026907,5.6,3.5,9.170891089108911
269,3 BHK,Hyderabad,2,6.75,7.0,6.0,8.6,8.9,9.170891089108911
270,3 BHK,Hyderabad,3,8.071428571428571,8.393333333333333,9.045555555555557,9.19357142857143,8.533333333333333,14.5
271,3 BHK,Hyderabad,4,9.047796610169492,9.119183673469387,9.27390243902439,9.581525423728815,9.622909090909094,10.019090909090908
272,3 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
273,3 BHK,Kolkata,2,0.0,8.111115044247788,8.138206278026907,8.0,8.862295514511873,9.170891089108911
274,3 BHK,Kolkata,3,7.555,10.1,7.9,9.0,9.4,6.1
275,3 BHK,Kolkata,4,0.0,8.111115044247788,8.138206278026907,9.5,5.0,9.170891089108911
276,3 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
277,3 BHK,Kolkata,2,0.0,8.111115044247788,8.138206278026907,8.0,8.862295514511873,9.170891089108911
278,3 BHK,Kolkata,3,7.555,10.1,7.9,9.0,9.4,6.1
279,3 BHK,Kolkata,4,0.0,8.111115044247788,8.138206278026907,9.5,5.0,9.170891089108911
280,3 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
281,3 BHK,Kolkata,2,0.0,8.111115044247788,8.138206278026907,8.0,8.862295514511873,9.170891089108911
282,3 BHK,Kolkata,3,7.555,10.1,7.9,9.0,9.4,6.1
283,3 BHK,Kolkata,4,0.0,8.111115044247788,8.138206278026907,9.5,5.0,9.170891089108911
284,3 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
285,3 BHK,Kolkata,2,0.0,8.111115044247788,8.138206278026907,8.0,8.862295514511873,9.170891089108911
286,3 BHK,Kolkata,3,7.555,10.1,7.9,9.0,9.4,6.1
287,3 BHK,Kolkata,4,0.0,8.111115044247788,8.138206278026907,9.5,5.0,9.170891089108911
288,3 BHK,Mumbai,1,0.0,8.111115044247788,8.138206278026907,14.0,14.0,9.170891089108911
289,3 BHK,Mumbai,2,5.0,6.8,6.6,10.475000000000001,9.766666666666666,9.170891089108911
290,3 BHK,Mumbai,3,5.48,7.135000000000001,7.016666666666667,9.850999999999999,9.800999999999998,8.4
291,3 BHK,Mumbai,4,5.333333333333333,8.15,5.8,11.633333333333333,9.866666666666667,9.170891089108911
292,3 BHK,Mumbai,1,0.0,8.111115044247788,8.138206278026907,14.0,14.0,9.170891089108911
293,3 BHK,Mumbai,2,5.0,6.8,6.6,10.475000000000001,9.766666666666666,9.170891089108911
294,3 BHK,Mumbai,3,5.48,7.135000000000001,7.016666666666667,9.850999999999999,9.800999999999998,8.4
295,3 BHK,Mumbai,4,5.333333333333333,8.15,5.8,11.633333333333333,9.866666666666667,9.170891089108911
296,3 BHK,Mumbai,1,0.0,8.111115044247788,8.138206278026907,14.0,14.0,9.170891089108911
297,3 BHK,Mumbai,2,5.0,6.8,6.6,10.475000000000001,9.766666666666666,9.170891089108911
298,3 BHK,Mumbai,3,5.48,7.135000000000001,7.016666666666667,9.850999999999999,9.800999999999998,8.4
299,3 BHK,Mumbai,4,5.333333333333333,8.15,5.8,11.633333333333333,9.866666666666667,9.170891089108911
300,3 BHK,Mumbai,1,0.0,8.111115044247788,8.138206278026907,14.0,14.0,9.170891089108911
301,3 BHK,Mumbai,2,5.0,6.8,6.6,10.475000000000001,9.766666666666666,9.170891089108911
302,3 BHK,Mumbai,3,5.48,7.135000000000001,7.016666666666667,9.850999999999999,9.800999999999998,8.4
303,3 BHK,Mumbai,4,5.333333333333333,8.15,5.8,11.633333333333333,9.866666666666667,9.170891089108911
304,3 BHK,NCR,1,6.7,5.5,4.6,6.07,8.166666666666666,9.170891089108911
305,3 BHK,NCR,2,4.866666666666666,7.15,7.15,12.233333333333334,10.3,16.5
306,3 BHK,NCR,3,4.826842105263157,6.954615384615384,6.744444444444444,9.426842105263159,8.369375,8.7
307,3 BHK,NCR,4,5.136842105263158,7.316666666666666,7.127272727272728,9.121578947368423,7.937368421052632,7.233333333333334
308,3 BHK,NCR,1,6.7,5.5,4.6,6.07,8.166666666666666,9.170891089108911
309,3 BHK,NCR,2,4.866666666666666,7.15,7.15,12.233333333333334,10.3,16.5
310,3 BHK,NCR,3,4.826842105263157,6.954615384615384,6.744444444444444,9.426842105263159,8.369375,8.7
311,3 BHK,NCR,4,5.136842105263158,7.316666666666666,7.127272727272728,9.121578947368423,7.937368421052632,7.233333333333334
312,3 BHK,NCR,1,6.7,5.5,4.6,6.07,8.166666666666666,9.170891089108911
313,3 BHK,NCR,2,4.866666666666666,7.15,7.15,12.233333333333334,10.3,16.5
314,3 BHK,NCR,3,4.826842105263157,6.954615384615384,6.744444444444444,9.426842105263159,8.369375,8.7
315,3 BHK,NCR,4,5.136842105263158,7.316666666666666,7.127272727272728,9.121578947368423,7.937368421052632,7.233333333333334
316,3 BHK,NCR,1,6.7,5.5,4.6,6.07,8.166666666666666,9.170891089108911
317,3 BHK,NCR,2,4.866666666666666,7.15,7.15,12.233333333333334,10.3,16.5
318,3 BHK,NCR,3,4.826842105263157,6.954615384615384,6.744444444444444,9.426842105263159,8.369375,8.7
319,3 BHK,NCR,4,5.136842105263158,7.316666666666666,7.127272727272728,9.121578947368423,7.937368421052632,7.233333333333334
320,3 BHK,Pune,1,6.4,6.6,8.138206278026907,8.11,8.862295514511873,9.170891089108911
321,3 BHK,Pune,2,8.299999999999999,6.966666666666666,8.5,8.403333333333334,7.3,9.170891089108911
322,3 BHK,Pune,3,4.5,8.6,7.7,8.525,8.933333333333334,9.170891089108911
323,3 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
324,3 BHK,Pune,1,6.4,6.6,8.138206278026907,8.11,8.862295514511873,9.170891089108911
325,3 BHK,Pune,2,8.299999999999999,6.966666666666666,8.5,8.403333333333334,7.3,9.170891089108911
326,3 BHK,Pune,3,4.5,8.6,7.7,8.525,8.933333333333334,9.170891089108911
327,3 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
328,3 BHK,Pune,1,6.4,6.6,8.138206278026907,8.11,8.862295514511873,9.170891089108911
329,3 BHK,Pune,2,8.299999999999999,6.966666666666666,8.5,8.403333333333334,7.3,9.170891089108911
330,3 BHK,Pune,3,4.5,8.6,7.7,8.525,8.933333333333334,9.170891089108911
331,3 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
332,3 BHK,Pune,1,6.4,6.6,8.138206278026907,8.11,8.862295514511873,9.170891089108911
333,3 BHK,Pune,2,8.299999999999999,6.966666666666666,8.5,8.403333333333334,7.3,9.170891089108911
334,3 BHK,Pune,3,4.5,8.6,7.7,8.525,8.933333333333334,9.170891089108911
335,3 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
336,4 BHK,Bengaluru,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
337,4 BHK,Bengaluru,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
338,4 BHK,Bengaluru,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
339,4 BHK,Bengaluru,4,5.816666666666666,10.033333333333333,8.11,11.801666666666668,11.853333333333333,9.9
340,4 BHK,Bengaluru,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
341,4 BHK,Bengaluru,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
342,4 BHK,Bengaluru,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
343,4 BHK,Bengaluru,4,5.816666666666666,10.033333333333333,8.11,11.801666666666668,11.853333333333333,9.9
344,4 BHK,Bengaluru,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
345,4 BHK,Bengaluru,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
346,4 BHK,Bengaluru,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
347,4 BHK,Bengaluru,4,5.816666666666666,10.033333333333333,8.11,11.801666666666668,11.853333333333333,9.9
348,4 BHK,Bengaluru,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
349,4 BHK,Bengaluru,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
350,4 BHK,Bengaluru,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
351,4 BHK,Bengaluru,4,5.816666666666666,10.033333333333333,8.11,11.801666666666668,11.853333333333333,9.9
352,4 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
353,4 BHK,Chennai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
354,4 BHK,Chennai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
355,4 BHK,Chennai,4,8.1,8.0,4.1,10.1,10.0,9.170891089108911
356,4 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
357,4 BHK,Chennai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
358,4 BHK,Chennai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
359,4 BHK,Chennai,4,8.1,8.0,4.1,10.1,10.0,9.170891089108911
360,4 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
361,4 BHK,Chennai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
362,4 BHK,Chennai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
363,4 BHK,Chennai,4,8.1,8.0,4.1,10.1,10.0,9.170891089108911
364,4 BHK,Chennai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
365,4 BHK,Chennai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
366,4 BHK,Chennai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
367,4 BHK,Chennai,4,8.1,8.0,4.1,10.1,10.0,9.170891089108911
368,4 BHK,Hyderabad,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
369,4 BHK,Hyderabad,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
370,4 BHK,Hyderabad,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
371,4 BHK,Hyderabad,4,4.574999999999999,7.6,8.0,13.450000000000001,11.2,11.1
372,4 BHK,Hyderabad,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
373,4 BHK,Hyderabad,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
374,4 BHK,Hyderabad,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
375,4 BHK,Hyderabad,4,4.574999999999999,7.6,8.0,13.450000000000001,11.2,11.1
376,4 BHK,Hyderabad,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
377,4 BHK,Hyderabad,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
378,4 BHK,Hyderabad,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
379,4 BHK,Hyderabad,4,4.574999999999999,7.6,8.0,13.450000000000001,11.2,11.1
380,4 BHK,Hyderabad,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
381,4 BHK,Hyderabad,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
382,4 BHK,Hyderabad,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
383,4 BHK,Hyderabad,4,4.574999999999999,7.6,8.0,13.450000000000001,11.2,11.1
384,4 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
385,4 BHK,Kolkata,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
386,4 BHK,Kolkata,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
387,4 BHK,Kolkata,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
388,4 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
389,4 BHK,Kolkata,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
390,4 BHK,Kolkata,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
391,4 BHK,Kolkata,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
392,4 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
393,4 BHK,Kolkata,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
394,4 BHK,Kolkata,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
395,4 BHK,Kolkata,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
396,4 BHK,Kolkata,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
397,4 BHK,Kolkata,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
398,4 BHK,Kolkata,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
399,4 BHK,Kolkata,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
400,4 BHK,Mumbai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
401,4 BHK,Mumbai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
402,4 BHK,Mumbai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
403,4 BHK,Mumbai,4,10.0,8.111115044247788,8.138206278026907,7.0,5.0,9.170891089108911
404,4 BHK,Mumbai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
405,4 BHK,Mumbai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
406,4 BHK,Mumbai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
407,4 BHK,Mumbai,4,10.0,8.111115044247788,8.138206278026907,7.0,5.0,9.170891089108911
408,4 BHK,Mumbai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
409,4 BHK,Mumbai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
410,4 BHK,Mumbai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
411,4 BHK,Mumbai,4,10.0,8.111115044247788,8.138206278026907,7.0,5.0,9.170891089108911
412,4 BHK,Mumbai,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
413,4 BHK,Mumbai,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
414,4 BHK,Mumbai,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
415,4 BHK,Mumbai,4,10.0,8.111115044247788,8.138206278026907,7.0,5.0,9.170891089108911
416,4 BHK,NCR,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
417,4 BHK,NCR,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
418,4 BHK,NCR,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
419,4 BHK,NCR,4,6.38,7.625,8.07,12.24,12.040000000000001,20.0
420,4 BHK,NCR,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
421,4 BHK,NCR,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
422,4 BHK,NCR,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
423,4 BHK,NCR,4,6.38,7.625,8.07,12.24,12.040000000000001,20.0
424,4 BHK,NCR,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
425,4 BHK,NCR,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
426,4 BHK,NCR,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
427,4 BHK,NCR,4,6.38,7.625,8.07,12.24,12.040000000000001,20.0
428,4 BHK,NCR,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
429,4 BHK,NCR,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
430,4 BHK,NCR,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
431,4 BHK,NCR,4,6.38,7.625,8.07,12.24,12.040000000000001,20.0
432,4 BHK,Pune,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
433,4 BHK,Pune,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
434,4 BHK,Pune,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
435,4 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
436,4 BHK,Pune,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
437,4 BHK,Pune,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
438,4 BHK,Pune,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
439,4 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
440,4 BHK,Pune,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
441,4 BHK,Pune,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
442,4 BHK,Pune,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
443,4 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
444,4 BHK,Pune,1,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
445,4 BHK,Pune,2,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
446,4 BHK,Pune,3,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
447,4 BHK,Pune,4,6.683193069306931,8.111115044247788,8.138206278026907,9.445239852398524,8.862295514511873,9.170891089108911
